Date,Open,High,Low,Close,Volume
2010-01-04,0.4242420463158892,0.4267632123942569,0.4150742094088198,0.42378365993499756,800204000
2010-01-05,0.42217940260631237,0.43455600200987893,0.42217940260631237,0.4299720823764801,728648000
2010-01-06,0.42974283674035335,0.4336391626131684,0.4256173039775964,0.43272238969802856,649168000
2010-01-07,0.4304304217456434,0.43226399486270023,0.421033376597173,0.4242421090602875,547792000
2010-01-08,0.42080423724140675,0.42813853088662523,0.4182830977078908,0.4251589775085449,478168000
2010-01-11,0.4274509508870755,0.42928452435605313,0.41324077699423817,0.4191998839378357,556612000
2010-01-12,0.4130115765254196,0.41461594298386734,0.3962802365425657,0.40498968958854675,627432000
2010-01-13,0.4077400769456008,0.41186561034975844,0.391925536783383,0.4104904234409332,508868000
2010-01-14,0.40544806748588963,0.408427593220769,0.39719700168478544,0.4040728807449341,608524000
2010-01-15,0.4010933533469315,0.4045312930969415,0.3868831805223703,0.3921546936035156,818192000
2010-01-19,0.3891751970678076,0.40201018493380175,0.388029216984141,0.39948904514312744,545328000
2010-01-20,0.3944466969877922,0.3994890310357185,0.3891751833246181,0.39788463711738586,719728000
2010-01-21,0.397655495362378,0.4047605832355984,0.3871124670322422,0.39077961444854736,608632000
2010-01-22,0.38619568374142593,0.39330077193153506,0.3749650886768775,0.3772570490837097,1067916000
2010-01-25,0.3834451762897365,0.39100864793229945,0.38069483041670776,0.38367438316345215,643676000
2010-01-26,0.381840864961541,0.3843620316451297,0.37129783905857183,0.3715270459651947,714636000
2010-01-27,0.37129779757535203,0.38298680206085095,0.3671722649732752,0.3816116154193878,812504000
2010-01-28,0.3845911560185161,0.38596634261620366,0.36350510723963686,0.3687766194343567,687764000
2010-01-29,0.3729022710654714,0.37702780485453036,0.34723229518791365,0.3527330160140991,774700000
2010-02-01,0.3541080322552809,0.3804655909721342,0.3511284797636097,0.3797779977321625,949832000
2010-02-02,0.3784028709687985,0.38848750893298634,0.37725689124484385,0.38367438316345215,849812000
2010-02-03,0.38023643843508564,0.3884875032559086,0.3784028654390904,0.38688310980796814,562296000
2010-02-04,0.38344523551191867,0.38344523551191867,0.3602964305838338,0.3644219636917114,783480000
2010-02-05,0.3639635735058371,0.37267302612920966,0.35754605333880907,0.3717562258243561,604856000
2010-02-08,0.3706102401581034,0.3800072860330599,0.36373436092930067,0.3710686266422272,445160000
2010-02-09,0.3770278309799073,0.3788614047156895,0.36442204911459763,0.3680891692638397,930144000
2010-02-10,0.37038115129171584,0.3786321919937518,0.3678599840280725,0.375194251537323,535828000
2010-02-11,0.38115313886288194,0.3965092858800567,0.3784027935525378,0.39238375425338745,695980000
2010-02-12,0.38963356775963637,0.4056772871521679,0.38527882753113024,0.3976554274559021,780212000
2010-02-16,0.40292693661658785,0.4065940833693116,0.3981138099189276,0.40498968958854675,457024000
2010-02-17,0.4100320251679392,0.41026120476463385,0.39719703879425095,0.40888604521751404,876560000
2010-02-18,0.38642483739251526,0.38848761786743774,0.3715270968036818,0.3820701241493225,1515508000
2010-02-19,0.3804656832977256,0.3845912164163678,0.3781737234898484,0.3800072968006134,510548000
2010-02-22,0.3816116689908746,0.38734159591980916,0.3781737292269038,0.3806948959827423,458084000
2010-02-23,0.381840864961541,0.383445231340954,0.3676306924865002,0.3715270459651947,489764000
2010-02-24,0.3747357780725222,0.3829868441841806,0.3735897981860316,0.3793196976184845,445868000
2010-02-25,0.37061024832313455,0.37679856162324593,0.3612132022411487,0.37588176131248474,576972000
2010-02-26,0.37404824259735986,0.3767986166086839,0.3690059357804656,0.3712978959083557,393396000
2010-03-01,0.37152698152634167,0.3880290835938542,0.36854742886860625,0.38619551062583923,555868000
2010-03-02,0.3896335970416403,0.39444669682772665,0.3832161033378725,0.3859664499759674,538648000
2010-03-03,0.3882583416428844,0.3903210944273793,0.3779445230757809,0.38115325570106506,399300000
2010-03-04,0.3827576278408566,0.3857371809367327,0.37702772854967753,0.38184085488319397,557396000
2010-03-05,0.379090424294739,0.39628011834150456,0.379090424294739,0.3935297727584839,632832000
2010-03-08,0.3937589939311587,0.3949049735759618,0.3861954954886861,0.3877998888492584,439312000
2010-03-09,0.3916961806932151,0.40613552844785766,0.3914669738549241,0.40223920345306396,830832000
2010-03-10,0.40109334880591796,0.40751084173107704,0.4008641418962524,0.4031561017036438,418520000
2010-03-11,0.3999474487103263,0.4013226357981013,0.39238397437220685,0.39398834109306335,540660000
2010-03-12,0.39834303329709536,0.39948901328938585,0.3933006994731626,0.3953634798526764,520352000
2010-03-15,0.3949051060072172,0.3988014326417173,0.389633592408861,0.39330071210861206,358904000
2010-03-16,0.3930714339491051,0.4093443572115624,0.3928422270718206,0.4070523977279663,664988000
2010-03-17,0.4093444751736872,0.42034588932972416,0.4093444751736872,0.41484516859054565,651168000
2010-03-18,0.41553283409128056,0.41553283409128056,0.39650955613509786,0.4001767039299011,740964000
2010-03-19,0.4061356863157434,0.4072816663080339,0.3903211460287437,0.3953634798526764,584612000
2010-03-22,0.3903211649457274,0.4033853593488521,0.3903211649457274,0.40178099274635315,435336000
2010-03-23,0.4047604323138255,0.4120946970894091,0.40201005911595883,0.4100319445133209,493612000
2010-03-24,0.4065941368804216,0.4077401169761785,0.3955926951743708,0.39628028869628906,436252000
2010-03-25,0.4020101978813641,0.40453136507555815,0.3965095042315314,0.3974262773990631,495184000
2010-03-26,0.40086421776078884,0.404989751659324,0.39421754399038095,0.3974262773990631,344676000
2010-03-29,0.3999474248586897,0.4033853650507775,0.3944467041579573,0.40246859192848206,394456000
2010-03-30,0.4070524338021281,0.4091151865912468,0.39719700168478544,0.4040728807449341,324104000
2010-03-31,0.40246853295281054,0.4043021062510389,0.39673860614997836,0.39880138635635376,389840000
2010-04-01,0.40063501772528576,0.4052189379741226,0.3905503767844527,0.3946759104728699,339664000
2010-04-05,0.3971970639743573,0.40132259752188726,0.39673865010727255,0.4006350040435791,413636000
2010-04-06,0.3955927146948356,0.3965095152100729,0.3839037062123947,0.39077961444854736,809260000
2010-04-07,0.3882584054450049,0.39994741267082434,0.38504964497011374,0.39330071210861206,817468000
2010-04-08,0.3907794626703248,0.3937590153735282,0.3848203572639181,0.38688310980796814,1037600000
2010-04-09,0.3859663871091013,0.3907795134335368,0.3839036069747797,0.3894043266773224,817572000
2010-04-12,0.38986276806076053,0.3981138351154381,0.38917517458581763,0.39650946855545044,546460000
2010-04-13,0.3981138682855494,0.40613572907617296,0.39650950159188886,0.40476056933403015,648696000
2010-04-14,0.41346976059979873,0.4155325125618127,0.40338512562851003,0.4098026156425476,900720000
2010-04-15,0.411177974893638,0.41530350787637366,0.4070524419109024,0.41278234124183655,957596000
2010-04-16,0.3960510382786397,0.39765540466146376,0.3822992522652907,0.3910087049007416,1917736000
2010-04-19,0.38802910745333075,0.3903210669737017,0.3761109234118643,0.38917508721351624,1094492000
2010-04-20,0.3919254124456788,0.396050944541018,0.38550792111096327,0.3905502259731293,678188000
2010-04-21,0.3926131369401657,0.3930715234768266,0.37588179611233463,0.38046571612358093,895908000
2010-04-22,0.37427744344792563,0.3832161041946174,0.36900592977510527,0.3820701241493225,656932000
2010-04-23,0.38092410614846506,0.38184090655250075,0.37015189948785604,0.3767985999584198,752916000
2010-04-26,0.3772569830446359,0.3850496361348272,0.3765693895784853,0.38046571612358093,491092000
2010-04-27,0.37771537788088283,0.38161170451159293,0.3685475376569442,0.3696935176849365,606704000
2010-04-28,0.3694643461657219,0.3756526607679217,0.36281764497284985,0.3703811466693878,672164000
2010-04-29,0.37152700445636677,0.3820700291814173,0.3660262852128268,0.3816116154193878,987128000
2010-04-30,0.3770277060216361,0.37771529935995574,0.3598380091752123,0.3600671887397766,1068048000
2010-05-03,0.3619007315800772,0.36396351142240024,0.3506701141869255,0.3561708331108093,1078972000
2010-05-04,0.3506701195628388,0.35135771285415424,0.33302201014909233,0.3380643427371979,1311376000
2010-05-05,0.33118853846515234,0.3408147647273935,0.32820898508528024,0.3323345184326172,1330840000
2010-05-06,0.3300424423885478,0.33691831977439884,0.29887175998812504,0.32545849680900574,1002888000
2010-05-07,0.3284382498694195,0.3284382498694195,0.30849817140600055,0.31995800137519836,1153712000
2010-05-10,0.3392104073800336,0.3433359408385647,0.330042567393217,0.3337096869945526,979156000
2010-05-11,0.33050104690018295,0.3366893351676261,0.32752149260183594,0.33004266023635864,829124000
2010-05-12,0.332334461673362,0.33829354009304025,0.330271681690836,0.3364599943161011,901236000
2010-05-13,0.33508492078362584,0.35044107676697944,0.3325637535057349,0.3357725143432617,1252000000
2010-05-14,0.31308197070818444,0.3139987435544686,0.28878716241391283,0.2970382273197174,2493068000
2010-05-17,0.29749656006583025,0.30139291226530207,0.28832872396788567,0.29772576689720154,856060000
2010-05-18,0.3002469778948594,0.30208055102143944,0.28626601354228876,0.2878704071044922,674112000
2010-05-19,0.2864951677730584,0.29291265887543955,0.28443241546122194,0.2924542725086212,826520000
2010-05-20,0.2839741844113562,0.29245446060200947,0.27526472855104994,0.28557857871055603,1129136000
2010-05-21,0.2773274104544734,0.29978862207486107,0.2773274104544734,0.2917667627334595,1069600000
2010-05-24,0.29084995146390946,0.29428789072924516,0.2823696794182315,0.283286452293396,664564000
2010-05-25,0.27434790775497353,0.2922252030437532,0.27159753361645267,0.29085004329681396,966652000
2010-05-26,0.30253909139884916,0.3082689927407673,0.2913084683752948,0.2922252416610718,995028000
2010-05-27,0.2995594890053039,0.30941492319107056,0.2988718954905164,0.30941492319107056,713560000
2010-05-28,0.30895650251597373,0.30895650251597373,0.2965799025830247,0.30116382241249084,545116000
2010-06-01,0.2970382485773794,0.3004761879804502,0.2880995897360072,0.28832879662513733,527492000
2010-06-02,0.2887872067882004,0.29199596688786816,0.2869536334915782,0.2915375530719757,649088000
2010-06-03,0.2855783248453315,0.29176660758209244,0.2846615250147326,0.29107901453971863,586360000
2010-06-04,0.28259902261508946,0.2876413305053705,0.27572311344538253,0.2773275077342987,671456000
2010-06-07,0.278473441963183,0.28030701561688165,0.262429692985061,0.2635756731033325,577248000
2010-06-08,0.262429545659225,0.262429545659225,0.24959456461111101,0.2562412619590759,967636000
2010-06-09,0.2576165210728055,0.2644924279173876,0.24913627512647463,0.2500530481338501,697152000
2010-06-10,0.2550952250903216,0.26128350739817024,0.25440763209560513,0.26013752818107605,611768000
2010-06-11,0.25738731867578324,0.2672427505822329,0.256699725320019,0.2660967707633972,442104000
2010-06-14,0.2699931433335104,0.2704515298757838,0.25967932318192466,0.26036691665649414,375080000
2010-06-15,0.26334644998509066,0.27457704236064756,0.2628880361556257,0.2732018828392029,528632000
2010-06-16,0.271368342969649,0.2738895100535003,0.26609682918125455,0.2697639763355255,366480000
2010-06-17,0.2791610418692371,0.28076540860696564,0.2695347867982226,0.28007781505584717,859068000
2010-06-18,0.2816822257494918,0.2853493737128263,0.27961947209657,0.2819114327430725,932832000
2010-06-21,0.2878703643013259,0.28855793021453574,0.2727434224091423,0.27526456117630005,579836000
2010-06-22,0.27870250807639346,0.2821404470309167,0.26357556574756746,0.2649507522583008,818164000
2010-06-23,0.2674719721600617,0.2706807049000465,0.25990847215370705,0.26793035864830017,614060000
2010-06-24,0.2663259795039478,0.26770116636609786,0.2537202001160686,0.2546369731426239,725028000
2010-06-25,0.25647057331272055,0.2566997802544642,0.24982389986999318,0.25394943356513977,507220000
2010-06-28,0.2557830101076044,0.2580749702624233,0.24982390277614705,0.2544078230857849,372008000
2010-06-29,0.24890705119812634,0.2491362580954598,0.2385932326197831,0.24019759893417358,660808000
2010-06-30,0.24065599800721652,0.24317716472063394,0.23400932550430298,0.23400932550430298,623072000
2010-07-01,0.23469691853922747,0.23951001772680808,0.22759181856771082,0.23790565133094788,737008000
2010-07-02,0.23882247331900877,0.23928085985623915,0.22690425941710837,0.23492611944675446,737096000
2010-07-06,0.23400932860167525,0.24157280151972246,0.23034218193767772,0.23240496218204498,712020000
2010-07-07,0.23332171679814714,0.2450107219613692,0.23286333033185327,0.24363553524017334,608412000
2010-07-08,0.24523999413464712,0.24546917376764088,0.23332177890468225,0.23630133271217346,783272000
2010-07-09,0.23744724413665003,0.23882243082597635,0.23423848430232652,0.23721803724765778,571516000
2010-07-12,0.2372181889886335,0.24455248626014042,0.23698900927535585,0.24157293140888214,565396000
2010-07-13,0.24546901423116566,0.25188650426356923,0.24409385535998873,0.2502821385860443,723316000
2010-07-14,0.26128366078026316,0.26311723406844156,0.24913626848368656,0.25280341506004333,1355664000
2010-07-15,0.25303256804359253,0.25326177492638696,0.24271875011947425,0.24569830298423767,953088000
2010-07-16,0.24569828444150782,0.24638587771568596,0.22942536201597225,0.23034213483333588,1288604000
2010-07-19,0.2335509963922892,0.24065605713729565,0.2319466022773729,0.2397392839193344,798440000
2010-07-20,0.23355091196470246,0.24707346231406568,0.23148813198649107,0.24569830298423767,1160988000
2010-07-21,0.24799033461778353,0.24821951424489136,0.23538452616794436,0.2376764863729477,624940000
2010-07-22,0.24019774383989181,0.24409409951125402,0.23882258359323258,0.24157293140888214,462612000
2010-07-23,0.24134358795698677,0.24157279486303934,0.2351553020390397,0.23744726181030273,817604000
2010-07-26,0.23675975861130863,0.2427188672157222,0.23309261065131162,0.24180206656455994,683548000
2010-07-27,0.24248963089554088,0.2429480175045215,0.23675972997747627,0.2397392839193344,683472000
2010-07-28,0.23584292941417848,0.23996846306130531,0.23148818882797587,0.2321757823228836,1320808000
2010-07-29,0.21544439647977157,0.22002831544918497,0.20788092471577702,0.2092560976743698,2664476000
2010-07-30,0.20765175776828274,0.2142984438469947,0.20444301135154339,0.21063131093978882,984288000
2010-08-02,0.2142984562179907,0.2152152429130058,0.20948532948445114,0.21040211617946625,917020000
2010-08-03,0.20879764592306513,0.20902683906760539,0.20329694214834035,0.2049013078212738,955444000
2010-08-04,0.20673490605947173,0.21429837639978547,0.2058181197059256,0.21361078321933746,855496000
2010-08-05,0.2142984284676358,0.2168195813065842,0.2104020889336638,0.21636119484901428,800504000
2010-08-06,0.2154444419631876,0.2211743418846185,0.2136108685238661,0.21888238191604614,739904000
2010-08-09,0.22117428325934033,0.22140349012437036,0.21567357806057222,0.2209450900554657,466456000
2010-08-10,0.21727803663933154,0.21773642321338527,0.2108605426356175,0.21177732944488525,772560000
2010-08-11,0.2074225245216341,0.2074225245216341,0.20283860555444186,0.20352619886398315,796148000
2010-08-12,0.19985908169956185,0.20994372128096042,0.19825471529320549,0.2053598016500473,1343584000
2010-08-13,0.21200648945042533,0.21819478919565258,0.21154808928717247,0.21521523594856262,1797392000
2010-08-16,0.2122356699294553,0.21659039608192676,0.20696415716680716,0.20971451699733734,814008000
2010-08-17,0.21177725958577878,0.2163611784588569,0.20971449336066245,0.212464839220047,481224000
2010-08-18,0.21177722417339873,0.21544435592642974,0.21040203781250275,0.21361078321933746,352920000
2010-08-19,0.21590282699875446,0.2271334471604529,0.21475684702239653,0.22644585371017456,1615100000
2010-08-20,0.22484142959710193,0.23400928072006555,0.2246122363927878,0.22850856184959412,1305308000
2010-08-23,0.22919614274183553,0.23492604084591956,0.22438301740548122,0.22507061064243317,748620000
2010-08-24,0.21773640250306736,0.22507068261843838,0.21727801597261373,0.22277872264385223,641332000
2010-08-25,0.22025757430552853,0.22919622113756188,0.21911158063157413,0.22736264765262604,757532000
2010-08-26,0.23034216498972968,0.232863331551017,0.2246122658252716,0.2246122658252716,657596000
2010-08-27,0.22598745016307742,0.23378011614761185,0.22025755071285474,0.23194654285907745,1060416000
2010-08-30,0.22919615468419555,0.23102972763750337,0.2209450900554657,0.2209450900554657,602804000
2010-08-31,0.2177364088944938,0.22461230268124596,0.21315248881076534,0.2138400822877884,931488000
2010-09-01,0.21704878077551676,0.21979912674921442,0.21429842114066272,0.2154444009065628,851440000
2010-09-02,0.21613201022137526,0.22002833624924778,0.21406924375790734,0.2193407565355301,596292000
2010-09-03,0.22461229813649167,0.22759183793393217,0.2218619379452091,0.2269042581319809,566484000
2010-09-07,0.2262166509503918,0.2342385104481337,0.22575826444355562,0.22896701097488403,899820000
2010-09-08,0.2294254232328463,0.23813487661096047,0.22690425632891492,0.23653048276901245,1224156000
2010-09-09,0.23951008865741788,0.23973929563426985,0.23034224674052506,0.23332180082798004,697748000
2010-09-10,0.23492610223491808,0.2356136956515464,0.2287378161298961,0.2308005690574646,609292000
2010-09-13,0.23492615753194154,0.24684437336597023,0.23492615753194154,0.24386481940746307,1015792000
