Date,Open,High,Low,Close,Volume
2010-01-04,6.395005964384629,6.427066322741706,6.363544880017381,6.412384510040283,493729600
2010-01-05,6.430062987748991,6.459726249662404,6.389612394145398,6.423470973968506,601904800
2010-01-06,6.423469528529809,6.448938266901206,6.314703725923095,6.321295738220215,552160000
2010-01-07,6.344666532568945,6.35215745553289,6.2637661647555,6.309609413146973,477131200
2010-01-08,6.301218983738794,6.352156451745745,6.264065611905878,6.351556777954102,447610800
2010-01-11,6.376127386171497,6.382120124333299,6.245788531546514,6.295527458190918,462229600
2010-01-12,6.267959565460508,6.285338903691495,6.1849625540946205,6.22391414642334,594459600
2010-01-13,6.228410754835679,6.32009685372256,6.115450034182275,6.311707019805908,605892000
2010-01-14,6.295527516359286,6.306014408190058,6.262867493124975,6.275152206420898,432894000
2010-01-15,6.320096746875335,6.340172420550783,6.16848406553127,6.170281887054443,594067600
2010-01-19,6.242193354345524,6.447739488038697,6.2095341290750055,6.443244934082031,730007600
2010-01-20,6.4393517320175295,6.458528101705034,6.277252100829308,6.344069957733154,612152800
2010-01-21,6.354555070474916,6.39140921432311,6.208634679550814,6.234402656555176,608154400
2010-01-22,6.195750876171056,6.217323935224247,5.90750694778653,5.925184726715088,881767600
2010-01-25,6.067810209018341,6.133428713276247,5.998296023621691,6.08458948135376,1065699600
2010-01-26,6.170880023980803,6.403393030832656,6.069904800661809,6.1705803871154785,1867110000
2010-01-27,6.197847021418587,6.309608780489382,5.9785176196176835,6.2287092208862305,1722568400
2010-01-28,6.140318835381202,6.157397338195849,5.953649051401856,5.97132682800293,1173502400
2010-01-29,6.02496143362469,6.058519967804259,5.700461857518746,5.754694938659668,1245952400
2010-02-01,5.763984048998566,5.872749862649446,5.7319236951239105,5.8346967697143555,749876400
2010-02-02,5.870053176856827,5.882337891142079,5.79424663250177,5.868554592132568,698342400
2010-02-03,5.847880304896154,5.9985944895338,5.825407933817409,5.96953010559082,615328000
2010-02-04,5.894621066066173,5.9437607138080955,5.740012437987531,5.754395008087158,757652000
2010-02-05,5.771774435315068,5.872749685135227,5.718439859387999,5.856569290161133,850306800
2010-02-08,5.8634608438902935,5.929079728870104,5.812823004742717,5.816418647766113,478270800
2010-02-09,5.885334491313526,5.91769448366254,5.835296317954463,5.878443241119385,632886800
2010-02-10,5.869452428684406,5.89072704867422,5.820613214088383,5.846381187438965,370361600
2010-02-11,5.839191550414985,5.985111551799704,5.814621719363881,5.952751159667969,550345600
2010-02-12,5.935971403895382,6.041741243510195,5.857768162771362,6.003987789154053,655468800
2010-02-16,6.0507305026867755,6.1031657718344725,6.038146150105147,6.094476699829102,543737600
2010-02-17,6.11814865486377,6.121744299315802,6.018371521567113,6.069009780883789,436396800
2010-02-18,6.041440437735919,6.109157581970718,6.020167016384638,6.080392837524414,422825200
2010-02-19,6.0483318023924015,6.08848194256952,6.025859037285244,6.042638301849365,415469600
2010-02-22,6.062715574716663,6.067509365824225,5.968331936561997,6.005186080932617,390563600
2010-02-23,5.992600792869819,6.032451700536245,5.864059762954422,5.904509544372559,575094800
2010-02-24,5.939566690191064,6.03574814194133,5.927880850228844,6.0123772621154785,460566400
2010-02-25,5.914099301501303,6.078296360687781,5.8994174900099265,6.052528381347656,665126000
2010-02-26,6.063913957773231,6.14751066906895,6.052528153383103,6.131031036376953,507460800
2010-03-01,6.164887859482462,6.2772492941238,6.155899152736769,6.261968612670898,550093600
2010-03-02,6.290133461435157,6.317100382546536,6.224514580141323,6.2577738761901855,566546400
2010-03-03,6.260471673586981,6.288337111876648,6.230508776493886,6.272156715393066,372052800
2010-03-04,6.270658690317813,6.319797548497242,6.251181889082599,6.313505172729492,366041200
2010-03-05,6.440247474521576,6.582871420014762,6.430958731827261,6.560399055480957,899620400
2010-03-08,6.592163118255232,6.5945598143148585,6.539428204004508,6.564297676086426,429889600
2010-03-09,6.541223428044745,6.741675709954981,6.528639078519928,6.68234920501709,920259200
2010-03-10,6.706620080468803,6.756058972998063,6.687743354223188,6.736882209777832,596218000
2010-03-11,6.709017328440684,6.756657600402832,6.691338749445006,6.756657600402832,405700400
2010-03-12,6.812688381655248,6.8234753110141595,6.764148799737355,6.789617538452148,416323600
2010-03-15,6.753063036248165,6.756657879483593,6.599352484110928,6.706920146942139,493502800
2010-03-16,6.717105612571404,6.741075761644066,6.66706745632439,6.725195407867432,446908000
2010-03-17,6.73868002311397,6.785122546333446,6.689840804544186,6.715309143066406,450956800
2010-03-18,6.714710247643381,6.741677575622095,6.670065938187208,6.7311906814575195,342109600
2010-03-19,6.7353850555850014,6.748868318436865,6.628716300435522,6.659278869628906,559445600
2010-03-22,6.6059456987401015,6.771641348719686,6.596357315352098,6.734187126159668,456419600
2010-03-23,6.76085227107992,6.854936664143012,6.714708985312008,6.842351913452148,602431200
2010-03-24,6.820777453454612,6.89748288932338,6.816881774230193,6.872613430023193,597780400
2010-03-25,6.919057936379238,6.920556521158322,6.779130282965162,6.791115760803223,542284400
2010-03-26,6.860029993090946,6.949918657381796,6.848044517812773,6.918457984924316,640875200
2010-03-29,6.981381069844667,7.007448281936411,6.940031974666603,6.9631028175354,540744400
2010-03-30,7.089247692767401,7.115615743905433,7.018834210899043,7.066775321960449,527310000
2010-03-31,7.055989583660651,7.089548123236564,7.025127376687814,7.041306972503662,430659600
2010-04-01,7.113517592301873,7.153068067182896,6.973889982192798,7.070370674133301,603145200
2010-04-05,7.040706661959981,7.146475681389719,7.03441388736325,7.145876407623291,684507600
2010-04-06,7.137187579709967,7.1983119057581355,7.101231952605424,7.177338123321533,447017200
2010-04-07,7.177638766511642,7.248651524003747,7.150971477826927,7.209100246429443,628502000
2010-04-08,7.204303731219918,7.237262985216673,7.132392486118194,7.189621925354004,572989200
2010-04-09,7.233970091032401,7.24775339154705,7.204905705213912,7.24475622177124,334182800
2010-04-12,7.25703988240386,7.283107894755608,7.24535444241131,7.259737014770508,333026400
2010-04-13,7.246850790969292,7.275015853050087,7.224377628543141,7.2639288902282715,306210800
2010-04-14,7.3493257000185315,7.365206055318159,7.313070836067905,7.361610412597656,404076400
2010-04-15,7.364307746131297,7.461687749475583,7.356217948959215,7.458392143249512,376784800
2010-04-16,7.447904795363183,7.524910290851101,7.3274539426619665,7.412848472595215,750545600
2010-04-19,7.401760322463203,7.427528292988668,7.244154530436323,7.402958869934082,566924400
2010-04-20,7.447006174258385,7.468279997201907,7.279812760244467,7.328652381896973,738326400
2010-04-21,7.754424509833983,7.79787145557668,7.662437991748239,7.767009258270264,982391200
2010-04-22,7.737645398547639,7.9926303639446346,7.676520279619538,7.984240531921387,793424800
2010-04-23,8.029790940042716,8.155336095852777,8.000128064631644,8.114886283874512,796955600
2010-04-26,8.146342314980368,8.163720456576682,8.035778289616117,8.075030326843262,479068800
2010-04-27,8.008211777280904,8.025290680475322,7.805962071088252,7.851505279541016,709343600
2010-04-28,7.887762491023556,7.910234062708227,7.682815612501461,7.838323593139648,758402400
2010-04-29,7.880868367570424,8.090010108478259,7.850606242945405,8.049261093139648,558840800
2010-04-30,8.069336583888626,8.107090035308572,7.8203451068543615,7.8230414390563965,542463600
2010-05-03,7.905439742940135,8.026490659364706,7.876674598372924,7.98064661026001,454342000
2010-05-04,7.8769753157329845,7.88895999235526,7.693002248560754,7.750830173492432,723819600
2010-05-05,7.581540254891153,7.734651130452572,7.4526987712687225,7.670230388641357,883103200
2010-05-06,7.6055075178132245,7.737943794247954,5.970126929336931,7.378388404846191,1285860800
2010-05-07,7.3022858767067875,7.387979651020811,6.747969475988805,7.067075252532959,1676018400
2010-05-10,7.49824286271644,7.630079916983413,7.4467061087201145,7.61030387878418,984306400
2010-05-11,7.545884232771946,7.78708678024599,7.505734481109088,7.686111927032471,848906800
2010-05-12,7.767608189760038,7.884164937853591,7.751429398156641,7.85300350189209,654379600
2010-05-13,7.886861946966857,7.940196517012091,7.682514374310642,7.741242408752441,599712400
