Date,Open,High,Low,Close,Volume
2023-01-03,128.22379338136977,128.8340031338152,122.21022673136561,123.09602355957031,112117500
2023-01-04,124.88729543343348,126.62936374107429,123.10586505340991,124.36566162109375,89113600
2023-01-05,125.12350481122068,125.75340309203497,122.79091532129203,123.04680633544922,80962700
2023-01-06,124.02119442530204,128.2336347517989,122.91886860960567,127.57421112060547,87754700
2023-01-09,128.41078181603234,131.30438194257326,127.83993420444634,128.0958251953125,70790800
2023-01-10,128.2041342180523,129.18835147296187,126.09790989326439,128.66671752929688,63896200
2023-01-11,129.1784814447806,131.4028064616691,128.40095662151043,131.3831329345703,69458900
2023-01-12,131.76698078856714,132.14097304777255,129.36548883237654,131.3043975830078,71379600
2023-01-13,129.94616380817476,132.7905502170586,129.58200833933589,132.63307189941406,57809700
2023-01-17,132.70201288672166,135.12317889828967,132.0130638191195,133.79449462890625,63646600
2023-01-18,134.6605787592018,136.42232060237055,132.8988218980733,133.07598876953125,69672800
2023-01-19,131.96381962844052,134.0995687562006,131.65871475561192,133.13504028320312,58280400
2023-01-20,133.14488168206822,135.84164181281548,132.10161400912494,135.69400024414062,80223600
2023-01-23,135.94005904305521,141.0579999020067,135.72353008280908,138.88287353515625,81760300
2023-01-24,138.0954634232415,140.90048744485267,138.08562666123444,140.28042602539062,66435100
2023-01-25,138.6663409653264,140.18202862963406,136.61916767862735,139.62103271484375,65799300
2023-01-26,140.91035682918778,141.9733130723702,139.66039693887691,141.68789672851562,54105100
2023-01-27,140.90051489349364,144.9062704324847,140.82177572822627,143.6267852783203,70555800
2023-01-30,142.67209860282117,143.2527830109075,140.59540019505755,140.74302673339844,64015300
2023-01-31,140.4477633640219,142.06187864867766,140.03439402480078,142.01266479492188,65874500
2023-02-01,141.69772563249788,144.29605796571016,139.08955653554688,143.13467407226562,77663600
2023-02-02,146.54991104174482,148.79392468833726,145.83143680858885,148.4396209716797,118339000
2023-02-03,145.69363837431163,154.8960731461596,145.4967979818679,152.0615234375,154357300
2023-02-06,150.1620046015634,150.6836384438328,148.40024764766747,149.3352508544922,69858300
2023-02-07,148.26243261630023,152.77998456473935,148.26243261630023,152.20913696289062,83322600
2023-02-08,151.45133472995892,152.14028370808583,148.7840997356859,149.5222625732422,64120100
2023-02-09,151.3528748543498,151.89419715713953,148.04590544398496,148.48880004882812,56007100
2023-02-10,147.32569243849323,149.1788354914484,147.08911426452642,148.85354614257812,57450700
2023-02-13,148.7944183549585,152.05714887131725,148.76484796074135,151.65301513671875,62199000
2023-02-14,149.94767374239032,151.57412024796835,148.70567235340334,151.0122528076172,61707600
